builtins/mkbuiltins.c,error.h,1
builtins/mkbuiltins.c,lib/malloc/malloc.c,3
builtins/mkbuiltins.c,array.c,1
builtins/mkbuiltins.c,config.h,3
builtins/mkbuiltins.c,lib/readline/histlib.h,2
builtins/mkbuiltins.c,lib/tilde/tilde.c,1
builtins/mkbuiltins.c,general.h,2
builtins/mkbuiltins.c,lib/readline/rldefs.h,1
builtins/mkbuiltins.c,lib/readline/tilde.c,1
builtins/mkbuiltins.c,error.c,1
builtins/mkbuiltins.c,builtins.h,2
builtins/mkbuiltins.c,array.h,2
builtins/psize.c,sig.h,1
builtins/psize.c,config.h,1
command.h,config.h,4
config-bot.h,lib/readline/rlmbutil.h,1
config-bot.h,config.h,41
config-bot.h,config-top.h,1
copy_cmd.c,make_cmd.c,2
copy_cmd.c,lib/malloc/imalloc.h,1
copy_cmd.c,builtins/mkbuiltins.c,1
copy_cmd.c,lib/readline/tilde.c,1
copy_cmd.c,lib/readline/rldefs.h,1
copy_cmd.c,lib/tilde/tilde.c,1
copy_cmd.c,config.h,5
copy_cmd.c,lib/readline/histlib.h,1
copy_cmd.c,general.h,3
copy_cmd.c,xmalloc.h,1
copy_cmd.c,make_cmd.h,2
copy_cmd.c,command.h,145
dispose_cmd.c,make_cmd.c,2
dispose_cmd.c,error.h,1
dispose_cmd.c,dispose_cmd.h,7
dispose_cmd.c,include/ocache.h,2
dispose_cmd.c,lib/glob/xmbsrtowcs.c,1
dispose_cmd.c,error.c,1
dispose_cmd.c,xmalloc.h,1
dispose_cmd.c,lib/readline/histlib.h,1
dispose_cmd.c,config.h,5
dispose_cmd.c,command.h,106
dispose_cmd.c,general.h,1
dispose_cmd.c,lib/readline/rldefs.h,1
dispose_cmd.h,command.h,6
dispose_cmd.h,config.h,1
error.c,subst.c,1
error.c,arrayfunc.c,2
error.c,expr.c,2
error.c,eval.c,1
error.c,builtins/evalfile.c,1
error.c,bashline.c,1
error.c,sig.c,1
error.c,redir.c,1
error.c,make_cmd.c,1
error.c,bashhist.h,2
error.c,bashhist.c,2
error.c,command.h,2
error.c,y.tab.c,3
error.c,input.h,1
error.c,lib/sh/unicode.c,1
error.c,bashintl.h,2
error.c,lib/readline/rldefs.h,1
error.c,flags.h,1
error.c,general.h,2
